"Measure.volume","Left.Lateral.Ventricle","Left.Inf.Lat.Vent","Left.Cerebellum.White.Matter","Left.Cerebellum.Cortex","Left.Thalamus.Proper","Left.Caudate","Left.Putamen","Left.Pallidum","X3rd.Ventricle","X4th.Ventricle","Brain.Stem","Left.Hippocampus","Left.Amygdala","CSF","Left.Accumbens.area","Left.VentralDC","Left.vessel","Left.choroid.plexus","Right.Lateral.Ventricle","Right.Inf.Lat.Vent","Right.Cerebellum.White.Matter","Right.Cerebellum.Cortex","Right.Thalamus.Proper","Right.Caudate","Right.Putamen","Right.Pallidum","Right.Hippocampus","Right.Amygdala","Right.Accumbens.area","Right.VentralDC","Right.vessel","Right.choroid.plexus","X5th.Ventricle","WM.hypointensities","Left.WM.hypointensities","Right.WM.hypointensities","non.WM.hypointensities","Left.non.WM.hypointensities","Right.non.WM.hypointensities","Optic.Chiasm","CC_Posterior","CC_Mid_Posterior","CC_Central","CC_Mid_Anterior","CC_Anterior","BrainSegVol","BrainSegVolNotVent","BrainSegVolNotVentSurf","lhCortexVol","rhCortexVol","CortexVol","lhCerebralWhiteMatterVol","rhCerebralWhiteMatterVol","CerebralWhiteMatterVol","SubCortGrayVol","TotalGrayVol","SupraTentorialVol","SupraTentorialVolNotVent","SupraTentorialVolNotVentVox","MaskVol","BrainSegVol.to.eTIV","MaskVol.to.eTIV","EstimatedTotalIntraCranialVol"
"45_VERIO.long.template_45",9060.7,504.6,16237.5,57825.5,7470.6,4417.4,4463.8,1866,978.6,2267.5,23466.3,3769,1785.5,1415.4,577.7,3724.4,102.9,1199.8,5729,389.5,15787.6,58469.1,7536.8,4470.5,4759.8,1712,4105.5,1873.6,748,3735.6,80,921.9,1.6,1564.9,0,0,15.5,0,0,188.7,1237.1,638.2,644.8,853.4,1038.8,1306396,1284039,1283924.95291,276475.616644,276330.549055,552806.165699,262592.267071,260577.520138,523169.787209,58525,729360.165699,1155677.95291,1137979.95291,1134576,1762131,0.825181,1.113044,1583163.75651
"45_SKYRA.long.template_45",8991.9,508.1,15846.1,59722.9,7576,4441.7,4579.1,1985.8,919.8,2123.5,22484.2,3972.8,1891.3,1435.9,634.8,4083.4,105.3,1275.7,5746.3,365,15480.5,59907.6,7583.8,4501.8,4770,1681.2,4275.9,1971.4,658.4,4086.9,66.2,973,0,1422.3,0,0,12.4,0,0,217.3,1235.3,647.4,624.5,862.5,1051.5,1318119,1296112,1296230.27057,276663.614552,278085.530721,554749.145272,264851.641282,264517.484015,529369.125296,60428,736335.145272,1165169.27057,1147490.27057,1144385,1766052,0.832585,1.115521,1583163.75651
"46_VERIO.long.template_46",5681.7,232.5,16882.1,61177.5,7884.8,4264.9,5467.6,2737.7,1013.7,2010.6,25489.4,4008.4,1675.2,1304.9,553.5,4335.6,71.9,1002.6,5326.9,395.9,15656.2,61969.3,8117.6,4261.5,5540.1,2526.6,4293,1811.6,734.2,4145.8,154.8,912.6,0,583.8,0,0,2.8,0,0,186.8,842.9,381.8,571,475.4,784.9,1198271,1180691,1180518.10104,260138.025521,258351.104269,518489.12979,221697.730002,219701.241253,441398.971255,64027,707229.12979,1040501.10105,1027175.10105,1024130,1684066,0.753056,1.058355,1591210.83476
"46_SKYRA.long.template_46",6229.7,221.3,16177.4,58610.8,8176.5,4227.3,5487.8,2599.2,1100.1,1989.9,24160.2,4001.9,1579.2,1328.4,661.1,4698.3,70.5,1055.3,5889.3,410.1,15147.7,60789.8,8215.6,4322.1,5495.2,2420.9,4310.4,1860.4,786.1,4446.8,165.6,886.3,0,548.1,0,0,13.1,0,0,207.3,838,386.4,647.6,586.3,786.2,1187812,1169140,1168615.77799,257379.205702,256979.059108,514358.26481,219751.046689,218277.466492,438028.513181,65122,700372.26481,1034726.77799,1020362.77799,1018056,1683793,0.746483,1.058183,1591210.83476
"47_VERIO.long.template_47",11571.3,496,19006.1,63974.8,7323.5,4239.5,5423.6,1936.2,1360.9,3404.3,23145.1,4196.1,1719.4,1254,569.5,3603.6,34,1440,15242.4,396.3,16507.8,65979.6,7017.5,4531.6,5688,1805.3,4240,1868.7,660.2,3784.1,86.1,1336.1,4.6,915,0,0,14.4,0,0,124.9,1011.4,491,429,468.7,914.8,1283121,1246423,1246804.35966,272560.604109,274367.224451,546927.82856,236813.936256,236899.594848,473713.531104,60022,738528.82856,1114491.35966,1083776.35966,1080251,1764260,0.731935,1.006392,1753054.19489
"47_SKYRA.long.template_47",11730.7,488.6,18828,64150.8,7449.2,4315.7,5351.5,1897.1,1316.1,3246,22227.8,4382.4,1826.5,1359.4,604.9,4079.7,45.4,1610,15383,411.6,16522.6,65823.8,7109.6,4586.9,5707.2,1770.6,4197.9,1904.6,655.3,3961.4,75.4,1370.6,8.5,853.1,0,0,7,0,0,152.7,1020.5,499.5,432.3,473.7,923.6,1290889,1254162,1253855.55984,273583.146816,274981.712698,548564.859515,239422.950917,238679.749409,478102.700326,61400,741517.859515,1121671.55984,1090649.55984,1088297,1767705,0.736366,1.008357,1753054.19489
"48_VERIO.long.template_48",4344.8,420.7,15350.4,56467.9,7027.5,3914.1,4702.6,1802.7,599.2,1585.8,20299.1,3609.6,1601.2,813.1,630.4,3438.6,77.5,670.5,3571.2,69,15974.2,59268.3,6838.1,4019,4777.5,1638.8,3928.3,1714.7,844.6,3444.4,102.6,637.5,3.7,523,0,0,3.5,0,0,128,777.6,485,425.4,406.5,679.9,1114060,1101640,1102060.5868,243912.670115,245024.011565,488936.68168,205406.686816,204522.218302,409928.905118,55559,661263.68168,966752.586798,957221.586798,954041,1508527,0.7873,1.066067,1415039.2352
"48_SKYRA.long.template_48",4210.7,425.1,14964.3,57417.8,7208.8,4021.5,4566.2,1959.8,601.1,1555.2,20343,3555.6,1664.9,790.7,625.6,3522.8,81.6,739.1,3525,99.2,15092.1,59235.7,7003.4,4074.4,4643.5,1755.5,3896.7,1788.3,855.1,3661.1,97.7,719.6,0,528.6,0,0,3.8,0,0,126.5,783.2,480.6,447.8,420.8,710.8,1114944,1102747,1102996.56955,245104.941746,243293.661451,488398.603198,206487.658684,204591.30767,411078.966353,56500,662643.603198,967900.569551,958486.569551,955779,1511518,0.787924,1.068181,1415039.2352
"49_VERIO.long.template_49",6435.3,219.3,17766.4,57242.9,7355.4,4144.7,5424.5,2298.4,853.5,1647.5,24724.1,4295.2,1563.4,1080,465.1,3856.1,65.2,1228.9,6057.9,213.5,17240.9,57891.4,7479.1,4225.8,5692.9,2068.3,4287.7,1801.5,600.8,3768.2,83.2,1282.1,0,840.1,0,0,2.8,0,0,211.1,1132.4,546.8,599.1,631.9,1133.9,1263882,1245256,1245500.00991,281883.928331,277295.06769,559178.996021,237673.392179,236229.621713,473903.013892,60989,736845.996021,1112880.00991,1097636.00991,1093784,1733078,0.754777,1.034976,1674510.63411
"49_SKYRA.long.template_49",6421.9,236.5,17458.7,57534.3,7459.3,4234.2,5502.5,2271,810.6,1642.4,23976.9,4326.8,1665,1114.2,527.1,4243.7,72.9,1200.5,6146,252.8,15956.6,57362.4,7570.3,4307,5880.9,1958,4373.1,1764.6,622.5,4019.7,102,1184.8,0,818.4,0,0,5.6,0,0,216.5,1118.8,552.7,617.5,643.9,1099.4,1271136,1252591,1252099.45027,279094.198331,280281.796303,559375.994634,239930.549125,240820.906507,480751.455632,62551,738596.994634,1121416.45027,1106204.45027,1103153,1731542,0.759109,1.034059,1674510.63411
"50_VERIO.long.template_50",4323,361.4,16995.3,57543.6,8543.7,4323.4,5475.9,2240.7,899,3068.5,24616.9,4408.6,1807.9,906,735.1,5003.1,93,1127.4,5857.4,453.1,16252.2,59343.2,8408.2,4572.8,5597,2072.1,4553.9,2038.8,867.9,4651.9,100.8,917.8,0,907.6,0,0,0,0,0,180.4,906.3,542,562,528.2,1046,1227975,1210496,1210427.38446,266790.894211,269771.145027,536562.039238,227143.409469,228670.935753,455814.345223,67201,722156.039238,1075099.38446,1062311.38446,1059663,1708700,0.76046,1.058163,1614779.94127
"50_SKYRA.long.template_50",4283.4,399.9,16948.4,58755.5,8643.7,4421.2,5683.1,2269.6,887.4,3028.3,24600.9,4444,1856.9,821.3,758.4,5346.9,105.9,1097.1,5880.6,491.9,15809.5,59630.5,8484.2,4629.1,5611.3,2153.1,4578.5,2158.8,898.3,4721.3,104.1,929.6,0,858.4,0,0,5.9,0,0,213.6,909,558.3,588.8,532.1,1051.3,1251710,1234354,1234168.26094,276686.728672,278936.505152,555623.233824,227819.037545,230555.989567,458375.027112,68508,744139.233824,1098322.26094,1085518.26094,1082683,1708544,0.775158,1.058066,1614779.94127
"51_VERIO.long.template_51",3451.9,243.7,16711.5,48085.6,7743.3,4097.4,5408.9,2203.4,672.1,2029.2,23212.1,4250,1613,993.8,661.7,4164,83.8,959.3,3311.5,343.3,15580.7,48680.6,7770.1,4335.3,5433.7,2075.8,4275.1,1815.7,726.2,4191.3,129.1,837.4,0,728.1,0,0,8.3,0,0,246.7,988.2,646.9,551.3,656.5,936,1207487,1195193,1195831.75513,266633.301931,265893.394231,532526.696162,236154.013371,235121.045598,471275.058969,62863,692798.696162,1077696.75513,1068916.75513,1065999,1608220,0.789307,1.051257,1529806.04297
"51_SKYRA.long.template_51",3386,271.2,16171.1,50061.6,8017.9,4158.1,5524.8,2176.7,606,1892.1,23355.7,4382.1,1531.9,879.8,739.7,4460,91.8,889.7,3234.9,388.5,15379.9,49585.4,7919.6,4472.6,5616.3,2077.5,4383.8,1846.2,743.7,4489.7,129.2,733.6,0,640.7,0,0,9.9,0,0,253.5,1020.5,659.5,582.1,695.4,892.8,1223080,1211449,1211610.0765,268876.50524,272217.431483,541093.936723,237442.864334,237476.275446,474919.139779,64699,706012.936723,1091375.0765,1082887.0765,1080529,1609998,0.7995,1.05242,1529806.04297
"52_VERIO.long.template_52",4887,161,15848.7,48716,6227.3,3103.7,4110.9,1678,658.6,1820.5,20521.1,3695.8,1585,902.6,456.7,3250.5,49.8,1017.7,5268.1,357,14978.4,48521.2,6067.3,3210.4,3985.8,1558.1,4000.3,1845,470.9,3338.4,70.2,743.8,0,432.3,0,0,5.5,0,0,106.6,742.5,435.6,319.6,369.5,768.7,974890,959402,959408.03202,215960.737385,217049.531816,433010.269201,172575.418743,174887.344076,347462.762819,50260,581562.269201,845356.03202,833127.03202,830730,1444372,0.797237,1.181165,1222836.58084
"52_SKYRA.long.template_52",4892.3,172.2,15146.5,50310.5,6075.5,3106.9,4010.1,1681.5,672.5,1871.5,20276.4,3752.8,1592.2,914.7,444.8,3358.9,56.7,1053.6,5361.6,401.4,14158.6,50406.5,6071.9,3279.5,4088.3,1535.6,4000.6,1779.8,440.9,3448.7,79.2,779.5,5.9,521.6,0,0,2,0,0,131.8,747.9,493.7,320.8,363,753.7,978083,962357,961952.79966,215860.145265,216938.504376,432798.649641,173516.923133,174982.226887,348499.150019,50403,585080.649641,846339.79966,833916.79966,832118,1448886,0.799848,1.184857,1222836.58084
"53_VERIO.long.template_53",7706.9,734.3,13513.6,49890.6,7249.6,4346.6,5749.2,2247.1,1078.7,2273.8,19308.5,3798.5,1648.4,1000.1,655.9,3728,118,1237.1,8469.2,509.7,13299.8,50582.9,7139.8,4620.9,5933.9,2157.7,3858,1766.1,702.2,3957.3,100.9,1013.7,0,447.2,0,0,4.7,0,0,172.9,1051.5,396.4,444.9,424.3,799.1,1163365,1139406,1139472.03046,252540.028193,252064.277625,504604.305818,223103.85636,221720.868284,444824.724644,61298,668814.305818,1033847.03046,1014153.03046,1010710,1588572,0.792944,1.082763,1467146.47527
"53_SKYRA.long.template_53",7523.4,662.7,13110.2,50908.2,7246.1,4342.6,5680.1,2303.5,1046.3,2274.5,19352.9,3800.9,1639.2,949.5,661.2,3944,111.1,1216.7,8285.7,457.6,12539,51443,7226.6,4689.5,5847.3,2206.6,3970.4,1733.9,721,4044.4,117.4,952.1,0,470.8,0,0,6.4,0,0,177,1038.3,378.1,458.3,448.1,772.3,1168042,1144880,1145230.70066,252645.216789,251794.506667,504439.723455,224866.038431,224985.938774,449851.977204,61561,670897.723455,1038322.70066,1019327.70066,1015554,1590924,0.796132,1.084366,1467146.47527
"54_VERIO.long.template_54",4588,273.1,15786.3,55526.5,7022.2,3143,4523.7,1911,672.4,2014.8,21205.6,3557.6,1566.3,915.5,389.8,3711.9,82.9,849.9,4214.1,168.6,15338.3,60064.7,6817.9,3100.5,4705.2,1713.4,3840.1,1794,609,3748.5,73.1,864.5,7.3,1312.6,0,0,12.2,0,0,150.6,974.9,521.8,567.8,536.9,861.9,1142736,1128417,1128905.9935,239201.586832,241298.462639,480500.04947,224020.099963,224414.844062,448434.944025,53825,650086.04947,995496.993495,984640.993495,982243,1601321,0.771709,1.081399,1480785.82508
"54_SKYRA.long.template_54",4568,258.2,15160.7,55740.4,7132,3222.9,4622.6,1876.7,671.4,2022.6,20973.3,3681.3,1573,955.3,448.3,3829.8,67.3,944.2,4150.7,189.4,14554.7,59658.3,6896.1,3180.4,4786,1839.8,4002.6,1761.9,622.9,3812.7,63.3,934.5,2.9,1342.3,0,0,2,0,0,129.2,946.6,561.7,641.2,593.9,852.2,1169040,1154539,1155180.98063,245128.119151,245472.038628,490600.157778,231521.898634,233985.924221,465507.822855,54976,661148.157778,1024066.98063,1013104.98063,1010413,1595143,0.789473,1.077227,1480785.82508
"55_VERIO.long.template_55",9788.4,782.8,19869.7,70418.5,9501.2,4144.7,5977.1,2288.6,1336.2,3929.3,29887.4,4378.3,1966.3,1527.8,637.8,5425.5,70.8,1255,6717.9,472.4,18349,72559.4,9939.3,4266.5,6115.6,2037.1,4590.7,2176.2,932.6,5647.4,100.7,1316.5,0,1178.9,0,0,19.1,0,0,162.9,942.3,545.4,651.4,508.3,1198.9,1480587,1453572,1453772.83968,326241.174919,324824.229772,651065.404692,277046.255542,272429.17945,549475.434992,72185,867787.404692,1295861.83968,1275613.83968,1272492,2037578,0.79119,1.088832,1871342.35433
"55_SKYRA.long.template_55",10367.7,813.4,20603.6,70396,9823.4,4122.5,6224.3,2353.2,1309,3823.7,27705.3,4395.9,1990.4,1489.4,753.3,5882.1,78.4,1278.8,7012.1,524.6,18686.4,71601.4,9668.6,4339.8,6096.3,2179,4609.3,2268.7,868.7,5547.1,98.6,1414.6,1,1143.9,0,0,16.6,0,0,180.8,933.2,553.5,654.3,544.7,1207.7,1490983,1463361,1463443.80392,326575.313128,324173.691623,650749.004751,279287.482601,278283.316571,557570.799172,73548,868400.004751,1305259.80392,1284015.80392,1281734,2039785,0.796745,1.090012,1871342.35433
"56_VERIO.long.template_56",2869.3,301.5,19558.7,68449.7,8081.7,4119.1,5699.1,1870.8,739.8,2165.9,25273.8,4374,1953.4,890.3,600.8,4072.9,45.5,803.6,3940.8,280.9,17769.9,72391.2,7894.9,4366.7,5827.8,1854.9,4572.8,1931.9,745.1,4185.2,66.6,896.5,1,1400.6,0,0,17.6,0,0,113.9,934.1,628.4,909.8,843.6,723.1,1344203,1331892,1332062.44599,297655.901253,299226.330332,596882.231585,244301.58697,247573.627439,491875.214408,64185,803167.231585,1166567.44599,1157833.44599,1152715,1861403,0.790097,1.094097,1701314.08404
"56_SKYRA.long.template_56",3445.1,338.1,18480.7,67942.4,8468.1,4231.3,6023.3,1798.7,794.8,2068.2,23718,4399.8,1945.7,920.5,641.4,4382.4,86.8,850.3,4644,308.2,16496.8,70407.5,8172.4,4539.9,5857.5,1883.7,4609.7,1976.1,774.5,4504.5,90.5,998.8,0,1607.9,0,0,7.7,0,0,118.8,957,634.2,846.9,739.7,800.4,1361151,1347428,1347424.24722,295293.257107,294237.205639,589530.462746,255726.941843,261808.842634,517535.784477,66563,795850.462746,1187881.24722,1177638.24722,1173627,1861771,0.800059,1.094314,1701314.08404
"57_VERIO.long.template_57",8112.4,563.8,16457.7,53354.6,7285.4,4176.5,4829.4,1910.1,1115.7,2072.4,22360.3,4242.5,1598.7,1215.8,580,4076.9,156.9,1022.9,8653.7,415.1,15257.2,52334.9,7474.3,4279.3,5327,1869.6,4344.9,1775.8,580.1,3620.3,134.3,990,5.8,1042.7,0,0,6.9,0,0,137.3,969.7,599.1,584,630.7,1070.4,1259988,1236031,1236491.84324,273210.931915,273216.15935,546427.091265,246681.254893,245855.497079,492536.751972,59644,712616.091265,1120908.84324,1101254.84324,1098276,1730027,0.744124,1.02172,1693249.27646
"57_SKYRA.long.template_57",7767.5,483.3,16519.1,54001.1,7480.6,4296.3,4917.9,1997.2,1003.4,1909,21861.7,4359.6,1647.4,1174.6,600.8,4322.2,166.8,1047.9,8377.8,403.8,15197.5,51968.1,7752.8,4384.7,5297,1868.6,4474.7,1833,579.5,3801.2,163.8,970.5,4.6,997.1,0,0,2.7,0,0,155.1,976.7,593,590.5,651.8,1112,1272878,1250034,1250414.24457,274107.131229,275739.997971,549847.1292,250776.550028,250371.56534,501148.115369,61299,718095.1292,1133426.24457,1114507.24457,1112079,1726875,0.751737,1.019859,1693249.27646
"58_VERIO.long.template_58",4604.6,194.3,14722.2,49640.6,7706.2,3263.4,5563.7,1939.1,1027.9,2487.4,21322.1,4281.8,1912.5,1097.2,490.8,3774.6,62.6,705.1,4144.8,137.5,14307.2,53572.5,7445.6,3659.2,5772.3,1910.8,4638.4,1993.7,629.1,3776.3,117,978.3,2.7,971.2,0,0,12,0,0,261.5,1059.9,692,886.9,953.8,906.3,1237135,1222148,1222112.02008,261592.054414,260535.407455,522127.461869,254145.992779,253012.565434,507158.558213,60289,686938.461869,1102848.02008,1092399.02008,1089483,1688923,0.746405,1.018983,1657458.82205
"58_SKYRA.long.template_58",4486.2,176.5,14668.2,50685.9,7868.3,3290.9,5698.8,1941.3,1014.7,2439.1,20778.5,4492.2,1994.3,1104.2,521.1,4027.6,82.6,801.3,4118.4,145.9,14106.9,53850.1,7602.8,3687.9,5775.9,1917.2,4723.8,1988.9,634.4,4148.3,132.8,900,0,846.6,0,0,7.9,0,0,261.1,1104.1,700.3,933.2,977,923.9,1243933,1229259,1229455.91239,258270.353041,261649.134559,519919.487599,256913.181068,257317.243725,514230.424792,61850,687591.487599,1109133.91239,1098900.91239,1095712,1691678,0.750506,1.020646,1657458.82205
"59_VERIO.long.template_59",11648.8,366.3,15685.4,61255.8,7517.9,4103.1,4801.2,2228.2,744.1,1998.3,23949.4,4012.7,1796.4,1186.8,552.3,4035.1,77.1,946.5,10546,205.5,15954.8,60555.2,7622.6,4150,4684,1868.3,4224.7,1832.7,654.2,3970.5,50.4,930.9,2.5,611,0,0,15.8,0,0,144.7,1118.4,634.2,463.6,550.6,992.3,1206989,1178321,1178043.71559,264667.81511,263040.048681,527707.863791,218956.883538,217153.968258,436110.851796,59740,710726.863791,1051637.71559,1026780.71559,1023792,1656534,0.743327,1.02018,1623765.83052
"59_SKYRA.long.template_59",12144.4,420.7,15221.6,59004.2,7584.2,4153.9,4728.3,2159.9,769.7,1994.5,22590,3884.1,1875.7,1299.6,607.6,4301.6,88.4,1067,11007.5,252,15273.1,59332.7,7824,4286,4622.2,1868.2,4173.1,1898.7,663.5,4278.2,70.7,1009.1,0,658.7,0,0,8.2,0,0,176.4,1135.7,614.7,466.3,557.7,1020.5,1210176,1180107,1179732.15697,265307.440879,261800.917547,527108.358426,223178.569507,219610.229038,442788.798545,60571,707265.358426,1059590.15697,1033442.15697,1030791,1656649,0.74529,1.020251,1623765.83052
"60_VERIO.long.template_60",8308.3,435.9,17391.1,59768.2,8293.4,4018.7,5959.8,2518.3,1141.7,2022.2,25679,4526.7,1709.5,1179.5,521.4,4381.1,99.5,1483.6,10597.3,141.1,17340,64367.7,8350.6,4204.2,5984.5,2295.6,4620,1994.3,655.5,4258.4,105.5,1423.6,7.9,921.5,0,0,12.4,0,0,140.5,1079.2,700.1,671.8,502.4,1149.3,1267581,1240888,1240615.74993,257324.38328,259789.9116,517114.29488,248760.652719,248938.802335,497699.455054,66001,708776.29488,1106313.74993,1083864.74993,1081136,1758686,0.746999,1.036413,1696897.58994
"60_SKYRA.long.template_60",9403.7,501.5,16433,58906.2,8170,4027.5,5921.6,2498.8,1317,2026.4,24741.3,4682.4,1622.7,1332.9,567.2,4712.6,106.5,1749,11979.6,190.6,15676.8,63236,8365,4187.1,6041.6,2211.1,4569.2,2024,688.9,4490.3,127.4,1508,20.6,926.4,0,0,12.6,0,0,174.5,1086.1,695.1,631.9,508.2,1148,1259649,1229688,1228864.16614,254735.033213,254701.366723,509436.399935,249132.717012,249478.049188,498610.7662,66428,699333.399935,1102841.16614,1077413.16614,1075353,1759275,0.742325,1.03676,1696897.58994
"61_VERIO.long.template_61",4358.5,572.7,16488.9,52906.4,8190.5,4061.1,5332.6,2115.4,672.4,2093.7,20436.2,4179,1792.2,1112,637.6,3910.8,102.1,854.7,4430.5,329.9,16020.9,54871.2,8198.8,4030.4,5193.7,1849.4,4347.1,1899.7,781.8,3846.6,105.6,883.4,0,601.2,0,0,6.3,0,0,148.1,1029.4,637,482.6,603.8,961.8,1212298,1197326,1197733.00432,264425.246038,263121.25789,527546.503928,233886.208827,232923.291567,466809.500394,62193,698460.503928,1070524.00432,1059297.00432,1056199,1662238,0.795346,1.090535,1524240.21405
"61_SKYRA.long.template_61",4419.9,567.8,15583.9,54585.1,8165.2,4085.1,5390.9,2076.9,612.8,2039.4,20315,4319.4,1682.3,1134.1,732.2,4234.2,110.9,894.8,4440.6,343.3,14614.3,56351.9,8210,4134.9,5263.6,1874.2,4334.3,1880.7,808.1,3914.2,103.4,987.6,0,503.6,0,0,6.2,0,0,165.7,1061.2,654,532.9,634.3,981.6,1224711,1209753,1209819.44638,266151.556981,267506.282161,533657.839142,236152.66184,235384.945397,471537.607238,62974,708696.839142,1082358.44638,1070973.44638,1068142,1668034,0.803489,1.094338,1524240.21405
"62_VERIO.long.template_62",12701.5,350,19555.1,57446.8,8342.8,4975,6271.7,2268.5,1065.5,1978.9,23060,3895.4,1988.2,1367.6,891.3,4247.4,101.2,1223.2,9487.7,179.3,17020.6,64756.5,8627.6,4969.8,6299,2203.7,4149.6,2124,896.2,4087.4,128.6,1325.6,2.8,812.5,0,0,33.1,0,0,267.5,969,538.4,444.5,644.6,1125.1,1377757,1348195,1347927.73125,290370.64414,295912.400105,586283.044244,266190.626385,268076.060622,534266.687007,67865,777774.044244,1216795.73125,1191564.73125,1188636,1854930,0.758122,1.02069,1817329.30058
"62_SKYRA.long.template_62",13015.1,399.4,18688.9,58531.6,8605,5024.7,6335.6,2244.5,1100.3,1927.3,21850.2,3894.9,2048.5,1351.6,866,4712.1,140.2,1293.3,9770.2,234.1,16000.5,63577.8,8717.6,5110.4,6312.1,2247.6,4181,1990.7,913.2,4645.5,122.8,1401.3,2.2,768.5,0,0,26.3,0,0,262,980.2,531.8,478.9,643.9,1145.1,1395485,1365252,1364859.6487,294824.278158,300200.807004,595025.085163,270515.567569,271975.99597,542491.563539,69682,788648.085163,1236368.6487,1210410.6487,1207567,1859184,0.767877,1.023031,1817329.30058
"63_VERIO.long.template_63",6405.7,348.5,18687.5,59141.1,7539.2,4281.1,5277.8,2150.2,745.1,1857.7,23794.9,3997.2,1847.4,1000.8,573.1,3992.8,100.3,1209.3,4143.2,162.1,18016.6,60856.1,8062.4,3948,5560.2,1830.9,4433,1847.5,699.8,3965.3,118.9,930.5,0,817.9,0,0,4.5,0,0,218,875.4,512.1,501.1,493.6,941.5,1158075,1141542,1142180.49916,248690.552187,244853.377098,493543.929285,217126.20629,212580.36358,429706.56987,61808,676215.929285,1000768.49916,987742.499156,984465,1596097,0.770852,1.062414,1502330.50931
"63_SKYRA.long.template_63",6909.4,413.4,17890.3,58940.6,7770.7,4304.1,5364.5,2204.6,798.5,1844.1,23413.9,4000.7,1822.3,1134.9,616.2,4387.9,131.5,1260.5,4440.8,165.1,17211,59219.8,8088.3,4024.7,5509.4,1916.1,4357.9,1906.6,723.6,4248.9,145.3,1018.1,0,844.3,0,0,13.3,0,0,220.9,883.3,490.9,515.2,484.2,925.3,1169957,1152285,1152488.30666,249384.158131,250510.486114,499894.644246,219113.901383,216697.76103,435811.662413,63244,682224.644246,1015767.30666,1001713.30666,998836,1592671,0.778761,1.060134,1502330.50931
"64_VERIO.long.template_64",6405.6,213,14635.5,53109.5,6840.3,3509.3,4846.8,1635.3,750.2,1338.2,18396.8,3807.7,1517.7,1281.8,615.8,3901.2,66.2,1006.1,9745.7,175,13237.3,54717.2,6809.2,3472.3,4682.2,1628.2,3877.5,1672.4,638,3703.7,66.3,875.6,0,500.8,0,0,8.3,0,0,90.6,975.4,441.1,458.5,451.1,905,1067104,1045443,1045692.3876,239565.953113,239301.114887,478867.068,187652.595668,187333.723937,374986.319605,55251,643804.068,930709.387604,912276.387604,908873,1490860,0.761748,1.064245,1400861.91664
"64_SKYRA.long.template_64",6560.9,206.7,14156.8,54565.3,6840.2,3527.9,4729.7,1716.8,719.4,1286.4,18561.3,3930,1453.1,1264.4,630.5,3940.8,64.9,1027.4,10117.2,183.7,12986.7,55825.1,6772,3497.7,4699.1,1662.8,3957.2,1607.6,611.7,3790.1,69.2,895.6,0,453,0,0,8.6,0,0,106.7,981,466.1,455.4,464.8,893.1,1064547,1042506,1042570.15119,237308.648631,236658.421509,473967.070141,188308.172527,187268.908519,375577.081046,55264,640999.070141,926615.151187,907622.151187,904751,1493647,0.759923,1.066234,1400861.91664
"65_VERIO.long.template_65",3838.8,448.2,15376.3,57944.2,7400.2,4883.9,5340.6,2187,788.1,2100.9,21176.7,4182.7,2097.2,895.2,641,4054.6,195.7,1007.3,5214.5,202.2,14700.7,64106.1,7195.8,4925.1,5448,2080.9,4710.6,2457.7,808.6,3908.4,100.8,1084.7,5.2,1701.8,0,0,7,0,0,270.8,894,533.2,556.8,562.8,831.8,1237987,1222787,1222612.09478,276028.355508,274695.860064,550724.215571,227402.492067,226209.387137,453611.879204,64309,739616.215571,1084562.09478,1073009.09478,1068813,1672608,0.791923,1.069944,1563266.6927
"65_SKYRA.long.template_65",3690,447.1,13910.7,58332.9,7549.6,4902.9,5494.6,2176.3,844.5,2103.4,20979.9,4316.7,2076.6,908.8,750.2,4259.7,193,1068.9,5181.9,185.3,14069.8,65125.1,7224.2,5109.7,5468.7,2062.6,4850.4,2491,753.7,3955.2,89.5,1134.4,3.3,1508.1,0,0,5.7,0,0,227.8,884.4,531.9,606.2,558.2,865.2,1252908,1237870,1237609.25832,283858.038055,285330.95365,569188.991706,225751.091661,224990.174956,450741.266617,65413,759906.991706,1100841.25832,1089488.25832,1085637,1673100,0.801468,1.070259,1563266.6927
"66_VERIO.long.template_66",4739.9,455.8,13875.3,47178,6190.9,2913.7,4731.2,1474,740.8,1758,16802.5,3375.3,1471,873.2,568.9,3444.5,108.8,896.5,5463.9,227.3,12967.3,47317.2,5924.7,3151.5,4925.7,1696.4,3529.7,1560.1,594.7,3392.6,131.5,829,4.6,728.7,0,0,6.9,0,0,227.9,819.5,488.7,432.1,393.3,929.1,1021632,1005968,1005595.33195,231445.480753,232279.439275,463724.920028,184863.478474,184761.933449,369625.411923,50518,609708.920028,898167.331951,885779.331951,884243,1498207,0.843308,1.236697,1211458.38178
"66_SKYRA.long.template_66",4808.2,474.7,13884.2,47902,6274.4,2993.7,4662.3,1572.6,742.1,1814.6,16605.1,3498.2,1418.1,866.3,473.2,3459,108.6,934.7,5613.3,176.5,12554.1,47687.9,5946.8,3135.5,4867.4,1694,3624.1,1507.5,542.2,3431.1,133.4,849.3,0,675.4,0,0,7.8,0,0,245.5,856.8,522.1,412.3,411.9,936.9,1020307,1004462,1004175.81642,228886.402222,229168.389554,458054.791776,186438.907345,186764.117301,373203.024647,50724,605440.791776,896490.816423,883896.816423,882237,1502667,0.842214,1.240379,1211458.38178
