"Measure.volume","Left.Lateral.Ventricle","Left.Inf.Lat.Vent","Left.Cerebellum.White.Matter","Left.Cerebellum.Cortex","Left.Thalamus.Proper","Left.Caudate","Left.Putamen","Left.Pallidum","X3rd.Ventricle","X4th.Ventricle","Brain.Stem","Left.Hippocampus","Left.Amygdala","CSF","Left.Accumbens.area","Left.VentralDC","Left.vessel","Left.choroid.plexus","Right.Lateral.Ventricle","Right.Inf.Lat.Vent","Right.Cerebellum.White.Matter","Right.Cerebellum.Cortex","Right.Thalamus.Proper","Right.Caudate","Right.Putamen","Right.Pallidum","Right.Hippocampus","Right.Amygdala","Right.Accumbens.area","Right.VentralDC","Right.vessel","Right.choroid.plexus","X5th.Ventricle","WM.hypointensities","Left.WM.hypointensities","Right.WM.hypointensities","non.WM.hypointensities","Left.non.WM.hypointensities","Right.non.WM.hypointensities","Optic.Chiasm","CC_Posterior","CC_Mid_Posterior","CC_Central","CC_Mid_Anterior","CC_Anterior","BrainSegVol","BrainSegVolNotVent","BrainSegVolNotVentSurf","lhCortexVol","rhCortexVol","CortexVol","lhCerebralWhiteMatterVol","rhCerebralWhiteMatterVol","CerebralWhiteMatterVol","SubCortGrayVol","TotalGrayVol","SupraTentorialVol","SupraTentorialVolNotVent","SupraTentorialVolNotVentVox","MaskVol","BrainSegVol.to.eTIV","MaskVol.to.eTIV","EstimatedTotalIntraCranialVol"
"61_unwarped_SKYRA.long.template_61_unwarped",4231.7,569.9,14753,54974.5,8083.2,4036.6,5359.5,2112.1,656,2065.4,20619.3,4251.3,1711.4,1065.8,637.5,4139.8,114.5,960.8,4367.4,318.2,14630.4,56454.9,8036.4,4107.9,5181,1804.4,4327.5,1836.3,756.4,3904.6,100.3,1003.3,1,570.3,0,0,5.2,0,0,182.4,1076.1,692.8,583.8,638.1,961.3,1224667,1209925,1210102.36206,266365.387965,265922.515586,532287.903552,237863.360762,236501.097746,474364.458508,62182,707195.903552,1083026.36206,1071865.36206,1068666,1651096,0.798274,1.076233,1534143.79195
"62_unwarped_VERIO.long.template_62_unwarped",12635.8,379.6,18383.6,57469.8,8447.9,5079.6,6299.5,2217.4,1023.3,1915,23100.1,3800.4,1949.2,1327.7,827.6,4285.7,91.1,1272.8,9344.6,180,18237.3,63609.7,8500.7,5011,6263.8,2151.7,4018.2,2190.5,953.2,4248.3,110.3,1431.1,0,800,0,0,26.7,0,0,232.6,960.1,532.6,469.8,628.7,1135.5,1353045,1323713,1323639.40778,285190.029586,288190.407549,573380.437135,261412.943704,262471.026944,523883.970649,67886,763816.437135,1192991.40778,1167818.40778,1165168,1848189,0.74738,1.020882,1810385.12817
"62_unwarped_SKYRA.long.template_62_unwarped",12881.4,416,18937.9,59226.9,8711.4,5115.5,6407.5,2190.2,1043.4,1874.3,22559.5,3977.7,1943.3,1350.4,816,4679.6,122,1343.2,9561.7,277,17690.7,63951.6,8688.8,5139,6278.6,2163.9,4143.5,2102.4,947.5,4730.4,102.9,1465.3,0,727.7,0,0,21.9,0,0,257.1,974.8,510.5,456,634.3,1150.9,1380909,1351031,1351076.25233,290021.431106,294425.759943,584447.191049,267287.833944,268796.227332,536084.061276,69807,779144.191049,1218984.25233,1193201.25233,1190243,1851887,0.762771,1.022924,1810385.12817
"63_unwarped_VERIO.long.template_63_unwarped",6344.9,332.4,17369.6,59481.7,7577.7,4326.8,5279.9,2266.5,805.3,1897.6,23607.6,3923.7,1824.8,1035.9,583.9,4104.1,92.5,1269.9,4137.6,182.3,16395.7,60189.9,8013.2,4160.8,5375.5,1839.2,4357,1854.6,715.5,4122.1,120.5,907.4,0,626.5,0,0,4.9,0,0,167,874.2,502.3,446.1,486.1,962,1157091,1140430,1140763.41001,250346.944162,245883.574553,496230.518715,216363.580619,212571.310679,428934.891298,62242,679022.518715,1002776.41001,989770.410013,987099,1577608,0.757651,1.033001,1527209.06788
"63_unwarped_SKYRA.long.template_63_unwarped",6729,382.6,17541.9,59548.1,7758.2,4295.7,5360.8,2200.6,815.8,1898.7,23608.9,4004.7,1818.9,1143.6,600.1,4446.6,113.6,1358.7,4411.9,222.5,16184.6,59573.1,8116.4,4189,5448.1,1748.3,4383.6,1875.4,678.7,4222.7,114.3,937.3,0,658.3,0,0,7.2,0,0,233.2,801.5,556.2,500.7,489.2,908.2,1162443,1144867,1145141.94557,248031.142356,247141.819846,495172.962202,218247.655816,215976.327554,434223.98337,63020,678339.962202,1008871.94557,995006.945572,992145,1578024,0.761155,1.033273,1527209.06788
"64_unwarped_VERIO.long.template_64_unwarped",6043.8,208.4,14157.6,53533,6807.2,3453.7,4741.6,1651.9,722.7,1338.9,18395.5,3868.1,1532.6,1294.3,600.7,3736.8,93.5,1001.1,9699.8,164.6,12770.7,54728.5,6840.7,3520.8,4666.5,1596.3,3807.5,1680.7,636.3,3723.2,75.7,943.4,2,521.7,0,0,11.5,0,0,145.9,955.7,450.4,441.8,447.3,924.7,1048449,1027381,1027625.31466,233607.056924,235197.722654,468804.779578,183714.652604,184457.882476,368172.53508,54963,633484.779578,912648.314658,894777.314658,891709,1476941,0.745724,1.050495,1405947.16941
"64_unwarped_SKYRA.long.template_64_unwarped",6370.3,218.2,14379.6,54225.8,6841.1,3521.2,4696.6,1744.3,686.1,1274.5,18515,3884.6,1444.4,1265.5,619.1,3775.5,96.5,1057.2,10020.3,193.3,12979,56163.8,6832.6,3475.5,4587,1607.8,3894.5,1663,654.6,3829.5,66.7,1015.1,5,471.4,0,0,7.7,0,0,154.1,979,484,456.3,481.8,869.8,1063082,1041464,1041485.98404,237294.20511,236621.767493,473915.972604,187659.170435,186785.841005,374445.011441,55039,640773.972604,924910.984044,906282.984044,903383,1478213,0.756132,1.0514,1405947.16941
"65_unwarped_VERIO.long.template_65_unwarped",3980.3,468.6,13773.8,57910.2,7109.2,4974.1,5470.5,2006.4,809.7,2117.2,21077,4306.2,2076.1,992.7,655.5,4274.5,199.3,869.4,5213.1,251.2,13944.5,63832.8,7071.7,4981.3,5390.6,2109.6,4633.7,2360.3,854.7,3925.4,84.6,1090.9,0,1598.2,0,0,7.3,0,0,278.6,894.2,534.7,570.1,569.9,816.9,1234291,1218809,1218825.30405,273763.811936,275312.263347,549076.075282,226702.474025,227877.754739,454580.228764,64289,737551.075282,1083634.30405,1072001.30405,1067937,1670973,0.780735,1.056953,1580933.94257
"65_unwarped_SKYRA.long.template_65_unwarped",3709.5,445.8,14023.9,58524,7256.8,4978.5,5371.7,1872.2,831.2,2104.7,20763.3,4423.6,2072.9,958.6,756.6,4635.4,178.8,938.3,5157.4,209.8,14090.4,64800,7219.5,5090.1,5369,2092.3,4822.9,2512.4,838.7,4148.7,56.3,1106.9,8,1439.4,0,0,8.9,0,0,240,909.4,530.7,607.5,560,841.2,1262757,1247793,1247634.50069,286362.168682,287679.670772,574041.839454,228175.430167,227318.231066,455493.661233,65446,765196.839454,1110241.50069,1099058.50069,1095150,1672316,0.798741,1.057803,1580933.94257
"66_unwarped_VERIO.long.template_66_unwarped",4733.1,482.8,13307.9,46648.2,6462.1,2905,4380.9,1207,738.3,1872.3,16840.4,3332.7,1411.4,867.1,515.8,3437.4,106.6,913.1,5375.1,262.2,13154.6,46902.7,5998.1,3098.6,4870.8,1586.2,3425.9,1529.7,529.5,3289.9,140.2,1011.3,0,650.3,0,0,14.3,0,0,217.5,801.7,523.8,445,413.5,919.1,1010376,994421,994151.626952,227327.422753,229876.69795,457204.120702,182959.45929,184124.04696,367083.50625,49620,601221.120702,888495.626952,875909.626952,874197,1478919,0.688327,1.007526,1467871.41291
"66_unwarped_SKYRA.long.template_66_unwarped",4791.9,493,13514.7,47875.5,6472.6,3012.5,4235.8,1292,748.2,1885.1,17095.1,3420.9,1435.8,873.8,437,3527.6,91.2,995.3,5547.6,279.1,12561,47965.7,5940.4,3138.3,4857.3,1634.5,3503.4,1542.5,507.9,3312.3,130.7,977.9,0,553.9,0,0,7.1,0,0,213.8,828.6,518,411.3,413.8,958.7,1021367,1005226,1004623.36547,229576.76747,231069.634704,460646.402173,185848.172347,186063.790953,371911.9633,49918,607476.402173,897239.365473,884447.365473,883082,1482719,0.695815,1.010115,1467871.41291
"67_unwarped_VERIO.long.template_67_unwarped",3711,373.1,16097,49230.7,6998.5,3812.2,4715.2,1599.9,691.3,1992.9,18997.4,3725.5,1652.8,850.4,560.5,3374.3,70.8,864.6,4356.6,213.5,14870.3,50857.1,6805.6,4052.1,5005.6,1697.3,3663,1684.5,667.4,3487.2,122.3,946.3,1.8,849.7,0,0,10.6,0,0,137.5,822.6,561.2,630.7,401.2,856.9,1073393,1059680,1060105.10633,240167.38857,240700.307906,480867.696476,197348.984278,195733.425577,393082.409854,55167,636467.696476,941186.10633,930943.10633,928726,1483685,0.759517,1.049833,1413257.72185
"67_unwarped_SKYRA.long.template_67_unwarped",3733.5,402.3,15978,50472,7092,3818,4734.1,1611.8,662.4,1996.7,19033.3,3797.4,1704.5,848.6,562.7,3485,60.1,885.2,4289.6,227.8,14447.3,52107.9,6871.3,4057.5,4996.9,1745.2,3776.1,1689.3,729.2,3624.2,119.5,1011.8,1.9,853.5,0,0,9.5,0,0,174.1,830.8,546.8,646,460,818.8,1094065,1080391,1080517.53086,247402.143151,245709.014471,493111.157622,200537.558541,198250.814694,398788.373234,55841,652201.157622,959870.530857,949605.530857,947636,1485174,0.774144,1.050887,1413257.72185
"68_unwarped_VERIO.long.template_68_unwarped",7650.7,282.7,18190.6,51903.3,7502.2,3970.6,5327.9,2085.3,831.3,2478.7,23607.6,3780.4,1643.8,978.4,469.8,3952.1,26,844.1,6016.3,346.6,18001.3,52121.2,7347.1,3896.9,5265.9,1973,4058.3,1819,645.6,4067.8,47.8,833.1,4.2,1037.7,0,0,13.3,0,0,81,1032.3,630.1,533,551.2,754.4,1285352,1265241,1266103.18799,279042.696999,280422.441861,559465.13886,254263.341682,252222.707448,506486.04913,59447,724239.13886,1143535.18799,1127628.18799,1124527,1765979,0.769946,1.05785,1669404.51026
"68_unwarped_SKYRA.long.template_68_unwarped",7784,346.4,17918.2,52817.9,7660,4019.1,5496.4,2091.6,840.7,2501.9,23385.3,3814.2,1706.4,1013.2,607.9,4145.2,33.9,884.7,6088.9,362.8,17777,53646.4,7299.8,3994.6,5314,1991.5,4034.8,1818.6,597.8,4055.7,34.1,924.5,1.8,999.6,0,0,12.7,0,0,67.6,1048.7,653.7,557.5,631.2,830,1306319,1285894,1286390.81674,284125.957801,284897.497252,569023.455053,258273.446758,256175.914934,514449.361691,60490,737421.455053,1162719.81674,1146453.81674,1143471,1769077,0.782506,1.059705,1669404.51026
"69_unwarped_VERIO.long.template_69_unwarped",5376.9,402.7,15319.9,55959.1,8140.8,4316.4,5670.6,2286.2,921.4,2564.9,21791.9,4514.5,1786.3,1262,524.3,4345.6,91,1238.6,4926.5,184.8,14133.8,56101.1,7831.4,4375.4,5685.6,2017.6,4710.9,2134.5,677.8,4124.7,123.2,1022.6,21.7,718.8,0,0,13.7,0,0,156.1,968,480.4,438.7,412.8,912,1206028,1188559,1188562.72561,276627.231827,276976.864955,553604.096782,214251.685309,213111.943522,427363.62883,65322,732716.096782,1062239.72561,1049420.72561,1046343,1683920,0.755352,1.054663,1596643.25454
"69_unwarped_SKYRA.long.template_69_unwarped",5352.2,376.4,15804.5,56594.2,8284,4402.1,5701.5,2341.2,909.4,2482.2,21454.2,4657.5,1918.4,1313.8,548.1,4583.4,93.6,1316.5,4861,173.5,14105.6,57462.7,8100,4380.3,5673.5,2027.8,4894.4,2222,705.5,4284.6,92,1120.2,20.6,675.3,0,0,13.6,0,0,183.8,993.5,482.2,434.9,426,935.5,1230123,1212791,1212925.30852,284093.54679,283403.146424,567496.693214,217971.961197,215763.654106,433735.615303,66804,750550.693214,1084161.30852,1071351.30852,1067921,1687252,0.770443,1.05675,1596643.25454
"70_unwarped_VERIO.long.template_70_unwarped",7596.3,292.4,17712.3,58240.8,8634.3,3935.7,5402.2,1768.4,1034.4,2446,26339.3,3775.5,1728.7,1201.7,478.1,4103.2,103.4,1036.7,5735,165.9,16888.9,60630.5,8128.4,3933.2,5773.7,1483.2,4044.2,1910,586.9,4007.2,154.6,1096.3,0,793.3,0,0,18.7,0,0,126.6,910.6,589.7,773.4,906.4,881.9,1226586,1206289,1206812.65548,257425.645257,254234.092722,511659.737979,240448.255549,239894.661948,480342.917497,61226,692654.737979,1071598.65548,1055881.65548,1052781,1680454,0.751674,1.029812,1631805.85248
"70_unwarped_SKYRA.long.template_70_unwarped",7660.3,298.6,18359.3,58869.1,9249.7,3962.8,5455.9,1570.5,992.5,2385.2,25739.1,3815.5,1797.3,1136.9,608.8,4368.9,101.4,1107.1,5781.7,215.3,16576.8,61456.9,8713.6,4074.2,5922.6,1136.5,4201.6,2001.3,638,4208.9,198.5,1086.9,0,782.7,0,0,15.5,0,0,98.8,924.3,595.9,777.2,907.5,924.1,1243104,1222839,1223246.81971,259243.891678,259413.670934,518657.562612,243585.208156,242238.048943,485823.257099,63488,703508.562612,1086125.81971,1070190.81971,1067692,1680780,0.761797,1.030012,1631805.85248
"71_unwarped_VERIO.long.template_71_unwarped",21410.6,761.2,20052.1,55525.5,7794.1,4557.9,5908.5,1974,1724.6,3342.1,24818.3,4357.5,2126.6,1086.3,679.2,3989.3,92.7,1404.7,32193.8,995.8,19091.5,57293.6,7492.5,4805,5872.9,2032.5,4237.9,2086.7,618.2,3892.7,93.1,1088,7.6,1223.2,0,0,24.4,0,0,130.1,1188.5,469.4,434,480.6,1295.3,1372582,1308007,1308161.75614,304539.659151,307665.621169,612205.28032,238139.071312,240436.404511,478575.475823,63992,791391.28032,1216855.75614,1158420.75614,1154605,1824613,0.771109,1.025058,1780009.37135
"71_unwarped_SKYRA.long.template_71_unwarped",21487.2,782.5,19094.1,58694.8,7852.4,4666.3,5985.5,1982.6,1742.6,3251.8,24264.2,4376.5,2180.3,1219.4,761.8,4473.8,79.4,1770.8,33031.6,1071.6,18044.6,59461.4,7470.8,4846.2,5770.2,2052.2,4247.2,2148.9,709.2,4403,80.9,1264.9,8.1,1176.4,0,0,28.5,0,0,146.6,1243.6,468.3,431.2,509.8,1259.6,1398065,1332360,1331924.37324,310028.925515,314322.483985,624351.409501,241610.547581,243346.416154,484956.963735,65748,811270.409501,1238522.37324,1178829.37324,1175451,1827823,0.785426,1.026861,1780009.37135
"72_unwarped_VERIO.long.template_72_unwarped",3450,390.1,20158.2,56012.9,8212.7,3579.9,5531.4,1960.8,523.5,1501.4,23397.6,4165.4,1810.4,967.3,634.2,3745.1,137.9,1188.5,3705.5,212.2,17972.2,59440.6,7276.3,3833.2,5565.5,1915.6,4442.6,2115.7,627.2,3846.6,138.5,974.4,0,978.5,0,0,10.2,0,0,170.6,877.8,577.4,720.1,448.1,933.9,1204754,1192408,1193248.33772,264420.133621,260014.611864,524434.745484,229075.377879,224852.214357,453927.592236,61198,702073.745484,1051218.33772,1041594.33772,1038816,1633368,0.758829,1.028797,1587649.09456
"72_unwarped_SKYRA.long.template_72_unwarped",3206.7,393.4,20325.2,57904.4,8402.1,3675.8,5623,1952.2,524,1361.2,23203,4300.7,1858.7,935.6,618.3,4146,168.6,1231.6,3485.8,234.7,17217.6,61745.8,7518.7,3897.5,5608,1881.1,4592.5,2085.4,674.7,4316.3,152.9,1020.8,0,1073.5,0,0,6,0,0,178.2,893.9,573.1,738.1,534.7,882.9,1233593,1221925,1222302.33639,269956.806672,269135.806421,539092.613093,232996.754471,229691.96883,462688.723301,63078,723174.613093,1076475.33639,1067303.33639,1064611,1633696,0.776993,1.029003,1587649.09456
"73_unwarped_VERIO.long.template_73_unwarped",5235.7,423.6,16006.4,59090,6936.6,3867.8,5567.7,2337.6,661.9,1843.3,21709.7,3624.7,1526.4,831.1,464.8,3807.3,105.3,1156.8,5695.3,353.6,15811.5,59887.9,6913.7,3813.7,5586.5,2084.7,3697.7,1675.1,623.5,3732.1,114.6,1057.4,7.3,709.1,0,0,14.2,0,0,129.7,886,490.6,404.5,420,797.6,1114024,1097105,1096999.12836,230680.53613,229937.889719,460618.425849,214815.785012,212833.917497,427649.702509,57789,638674.425849,961896.128358,948132.128358,946226,1541156,0.74094,1.025026,1503528.05746
"73_unwarped_SKYRA.long.template_73_unwarped",5241.4,432.7,16226.4,60108.7,7097.1,3882.8,5625,2389.9,667.9,1796,21763.2,3681,1631.5,793.8,509.3,3908.1,103.4,1146.4,5694.5,327,15932.6,61348.4,6975.6,3836.9,5542.2,2139.5,3808.5,1709.7,633.2,3855.5,113.5,1092.7,6.7,734.8,0,0,8.2,0,0,149.8,862.4,529,447.5,439,801.1,1129520,1112745,1113021.74561,233600.358429,234291.585018,467891.943447,217472.172295,215164.62987,432636.802165,58758,649450.943447,975032.745612,961329.745612,959066,1542921,0.751246,1.0262,1503528.05746
"74_unwarped_VERIO.long.template_74_unwarped",7064.3,337.9,16448.6,47425.4,6628.2,4012.2,5288.3,1883.1,1146.1,2234.1,19089.5,3743.6,1462.3,819.2,545.3,3592.6,84.8,855.9,5683,147.8,15739.2,48490.3,6572.7,4084.9,5379.5,1797.3,4105,1706.3,628.2,3707.5,93.1,806.3,0,321.3,0,0,4.6,0,0,174.6,697,545,496.8,411.3,836.4,1104925,1086019,1086704.4639,244643.788133,247142.894961,491786.683094,203927.298461,205038.48235,408965.780811,56761,646028.683094,975119.463905,960333.463905,956792,1547110,0.729064,1.020832,1515538.40729
"74_unwarped_SKYRA.long.template_74_unwarped",7116.3,378.4,15978.1,49619.9,6732.1,4114.1,5358.4,1882.6,1173.4,2217.5,19351.1,3763,1488.4,856.3,570.8,3750.3,95.2,909.6,5708.5,155.5,14887.9,50315.6,6683.9,4088,5279.1,1789.4,4143.6,1733,598.3,3781.8,113.2,883.5,0,344.6,0,0,4.9,0,0,185,711.2,538.6,495.8,410.2,836.9,1125597,1106477,1106622.38221,250204.862463,252046.501895,502251.364357,206322.118827,208860.899024,415183.017852,57424,661391.364357,993029.382209,978035.382209,974682,1544927,0.742704,1.019392,1515538.40729
"75_unwarped_VERIO.long.template_75_unwarped",5874.2,314.2,15529.7,57507,7588.1,3663.1,5582.8,1933.1,1069.5,1795,21093.8,4356.3,1776.3,1366.5,457.4,4055.6,142.3,1013.3,5934.7,520.1,15755.7,57656.9,6995,3710.3,5648.9,1939.1,4450.7,1737.7,592.9,4031.4,99.5,1097,0,559.5,0,0,5.5,0,0,149.5,955.7,610,589.7,630.3,948,1217025,1198290,1198593.14735,261899.199772,262891.699428,524790.899199,233248.206386,233522.041763,466770.248149,60130,701865.899199,1068955.14735,1054364.14735,1051440,1646454,0.762875,1.032057,1595313.7172
"75_unwarped_SKYRA.long.template_75_unwarped",5676.9,236.7,15986,59153.4,7769.6,3596.3,5683.1,1941.1,1056.9,1747.5,21228.9,4470.7,1743.1,1290.4,566.2,4245.8,163.3,1029.3,5746.4,532.8,16346.6,59313.3,7086.7,3807.8,5630.2,1953.7,4417.9,1601.7,591.7,4263.2,125,1143.8,9.6,500.4,0,0,6.5,0,0,167.5,984.3,640.6,640.6,644.3,922.2,1238704,1220555,1221093.2921,266390.606345,267516.903336,533907.509681,237326.598066,237598.184351,474924.782418,61086,715151.509681,1086883.2921,1072739.2921,1069464,1650863,0.776464,1.03482,1595313.7172
"76_unwarped_VERIO.long.template_76_unwarped",5165.3,470.6,16223.1,49924.2,7666.8,3890.6,4830.6,2127,788.4,2270.1,23204.2,3915.2,2010,1077.9,501,3881.7,47.4,989.3,6704.8,344.6,15124.2,50839.5,7619.4,4043.3,4908.6,1889.5,4318.9,1998.3,700.8,4084.1,114.2,765.4,0,705,0,0,11.2,0,0,257.7,899.2,580,560.7,486.6,991,1186176,1167746,1168030.15815,258337.545165,261119.211898,519456.757064,228525.966986,227301.434098,455827.401085,60260,681846.757064,1052421.15815,1038022.15815,1035140,1648264,0.742147,1.031258,1598303.99698
"76_unwarped_SKYRA.long.template_76_unwarped",5406.7,481.1,16633.5,51200.3,7672.6,3867.9,4895.6,2158.9,773.2,2261.8,22346.5,4089.7,2002.5,1090.2,550.2,4557.2,44.9,1099.6,6993.6,340.6,15266.2,51929.5,7649.4,4063.8,4924.1,1961.2,4354,2061.7,719.1,4291.5,123.2,868.6,1,666.5,0,0,7.4,0,0,233.3,896.2,610.5,580.1,518.8,1030.9,1197879,1178900,1179009.05202,257657.590601,262524.61984,520182.210441,231117.535377,230412.306197,461529.841574,61727,686875.210441,1060851.05202,1045824.05202,1043222,1653366,0.749469,1.03445,1598303.99698
"77_unwarped_VERIO.long.template_77_unwarped",12988.1,609.2,18102.9,63303.7,8368,3995.2,6764.3,2058.6,1452.9,3236.5,24847,3634.6,1685.9,962.4,535.9,4145.7,139.4,1416.7,13004.3,436.7,17445.6,65176.6,8180.6,4123.1,6469.3,1915.3,3624.5,1972.9,748.3,3905.1,142.4,1492.7,0,864.8,0,0,26.9,0,0,274.6,941.7,538.1,508.3,535.4,1142.3,1353599,1317977,1318230.63224,293536.084065,294776.481781,588312.565845,249977.574093,251620.492299,501598.066391,63848,782503.565845,1187170.63224,1157132.63224,1153481,1829172,0.748692,1.011737,1807951.4269
"77_unwarped_SKYRA.long.template_77_unwarped",13099.9,640.3,18055.6,65788.8,8570.3,3879.8,6549.5,2178.1,1447.1,3133.9,24343.5,3766.9,1875.4,991.3,694,4448.7,151,1436.9,13094.5,484.1,17395.4,67411,8416.1,4208,6578.2,1868.7,3760.7,1881.8,733.3,4423.5,141.3,1562.2,1.9,855.2,0,0,24.3,0,0,323.5,958.3,562.7,511.6,536.9,1126.6,1377917,1342282,1342519.75261,299469.043387,302709.437348,602178.480734,252033.870731,253862.401141,505896.271872,65558,802601.480734,1207313.75261,1177078.75261,1173316,1834048,0.762143,1.014434,1807951.4269
"78_unwarped_VERIO.long.template_78_unwarped",11271.8,245.8,15769.8,50139.7,8282.6,4212.2,5376.5,2184,1018.6,2135.9,24397.3,4461.8,1902.2,1304.5,498.6,3989.3,122.4,1506.1,13764.3,529.2,16059.6,53201.8,8067.1,4379.7,5255.9,2219.3,4621.6,2161.5,633.8,3859.7,49.3,1557.4,0,1035.1,0,0,15.6,0,0,259.3,1094.2,457.6,541.6,621.1,1206,1324517,1291135,1291153.49922,283445.308664,278289.038853,561734.347517,266732.191114,263366.960593,530099.151706,63694,729788.347517,1187687.49922,1158658.49922,1155524,1774081,0.762133,1.020814,1737908.48352
"78_unwarped_SKYRA.long.template_78_unwarped",10925,290.5,16340.3,52391.7,8535.9,4293.5,5492.2,2237.1,942.8,1990.9,24132.7,4572.8,2015.1,1239.5,556.5,4488.7,111.8,1615.1,13643.1,514.2,16121,54367.7,8391.7,4496.9,5436.3,2173.1,4686.1,2217.9,698.7,4286.8,59.2,1659.8,2.7,1076.9,0,0,17.5,0,0,240.1,1077.7,469.2,549,642.3,1211.5,1359564,1326994,1327055.39354,291217.587822,286946.075163,578163.662985,273290.611016,269227.119543,542517.730559,66463,752711.662985,1219002.39354,1190372.39354,1187094,1776967,0.782299,1.022474,1737908.48352
"79_unwarped_VERIO.long.template_79_unwarped",4754.3,366.4,14345.7,55356.4,7629.1,4216.4,5139.9,1852.5,781.8,2177,21861.1,3980.4,1722.3,1005.8,506.5,3713.5,107.4,908.7,5248.8,220,13706,57696.3,7464.9,4217.6,5132.6,1714.9,4052.1,1903.1,647.4,3563.6,114.6,751.6,6.8,530.8,0,0,5.3,0,0,178.9,1078.7,466.6,609,507.1,868.8,1244108,1228193,1228155.84387,286019.717743,284620.399913,570640.117656,229161.580826,228500.145389,457661.726215,59153,743463.117656,1101832.84387,1089797.84387,1087556,1646125,0.773961,1.024056,1607455.67999
"79_unwarped_SKYRA.long.template_79_unwarped",4661.3,395.1,14737.5,56737.2,7894.6,4317.6,5184,1930.8,797.7,2144.6,20663.6,4052.6,1720.4,1079.5,576.8,4205.4,108.5,840.5,5180.8,198.5,14093.5,58353.2,7526.7,4266.2,5154.4,1675.6,4033.3,1889.3,694.6,4094.6,121.8,814.6,0,529,0,0,4.6,0,0,169,1090.1,475.4,628.7,495.2,889.9,1260201,1244555,1244973.49963,290839.64551,289167.82496,580007.470469,230558.089933,229903.939223,460462.029157,60866,756866.470469,1115172.49963,1103371.49963,1100995,1646980,0.783972,1.024588,1607455.67999
"80_unwarped_VERIO.long.template_80_unwarped",7818.9,234.6,16675,51857.2,7717.4,4945.9,5962.8,2281.2,521.6,1499,20080.4,3456.3,1942.8,738.5,530.8,3971.9,167.4,836.7,5426.1,163.7,16466.6,53295.8,7834.9,4992,6131.1,1819.6,4005.3,1945.9,658.9,4221.4,98.3,959.9,5.1,946.7,0,0,13.9,0,0,136.2,1049,721.1,543.1,683,1014,1246662,1229020,1229229.3051,276427.028951,278465.426374,554892.455325,235617.861647,234165.988123,469783.849771,64374,726435.455325,1108306.3051,1093151.3051,1088934,1700764,0.765321,1.044093,1628939.52267
"80_unwarped_SKYRA.long.template_80_unwarped",8084,327.5,16438.4,53129.5,8034.5,5024.7,6024.6,2253,585.2,1567.1,20244.5,3515.3,1942.3,798.5,609.9,4087.8,158.2,853.1,5591.8,168.9,16179.9,53734.1,8119.4,5129,6261.2,1786.2,4235.7,2064.7,678.2,4349,104,905.2,27,924.2,0,0,20.2,0,0,152.7,1068.9,723.9,592.8,569.1,1121,1259507,1241131,1241267.92786,278661.166256,279657.111648,558318.277904,239306.373611,236230.276343,475536.649954,66165,733679.277904,1119984.92786,1104315.92786,1099942,1695083,0.773207,1.040605,1628939.52267
"81_unwarped_VERIO.long.template_81_unwarped",9137.4,154.2,13901.7,53916.4,7654.1,3855.7,4656.8,1884.4,1245.3,1770.8,18496.2,3882.8,1661.6,997.1,409.4,3757.1,121.2,1024.5,9460,275.4,14198.9,55145.9,7328.7,3862.4,4626.3,1687.2,3692.2,1758.6,446.9,3791.4,117.7,1086.6,9.1,481.8,0,0,8.6,0,0,142,917.1,483.1,444.8,458.8,985,1106190,1080961,1081129.32245,245588.583969,247280.039847,492868.623817,196954.843456,197021.855177,393976.698633,56489,659694.623817,967498.32245,946281.32245,943260,1539615,0.75627,1.05259,1462691.3866
"81_unwarped_SKYRA.long.template_81_unwarped",9137.4,162.1,13866.4,55909.2,7752.8,3875.2,4674.7,1861.3,1260.3,1749.8,18578,3875.4,1539.8,988.4,433.7,4039.4,107.4,1116.2,9434,312.1,14053.2,57084.2,7446.2,3965,4620.5,1667,3797.1,1710.9,478.3,3953.5,127.5,1119.4,14.8,428.2,0,0,9,0,0,165.9,913.6,492.4,447.1,461.8,994.5,1123568,1098252,1098361.59066,248916.645898,252600.418385,501517.064283,198846.640535,198996.885844,397843.526379,57434,673489.064283,981245.590662,959919.590662,956723,1547296,0.768151,1.057842,1462691.3866
"82_unwarped_VERIO.long.template_82_unwarped",3899.5,630.7,18481.5,51629.6,7025.8,3141.8,4817.3,1564.6,1060.2,2621.8,24037.9,3735.8,1874.2,1046.9,540.8,3480.3,85.9,777.8,2975.8,496.2,18438.9,55498.4,7495,3282.4,4974.8,1710.9,4044.1,1819.2,566.4,4030.9,69.4,798.9,2.7,1354.7,0,0,15.1,0,0,115.3,773.9,438.6,646,602.5,860.1,1210539,1196509,1197285.40118,258395.424779,258701.369254,517096.794033,240841.350642,238622.256503,479463.607145,55879,682045.794033,1063800.40118,1054429.40118,1051681,1698607,0.75386,1.057803,1605786.91976
